seq_id,strategy,gen_len,scored_len,emitted_eos,hit_cap,total_logp,mean_logp,rep4,distinct2,text
2,greedy,40,40,0,1,-23.039133071899414,-0.5759783267974854,0.24324324324324326,0.6410256410256411,-8a8a-8a8a8a8a8a8a.mp4.m3u8.uploaded.net/file_link.php?file_
2,beam5,40,40,0,1,-25.34047508239746,-0.6335118770599365,0.16216216216216217,0.5384615384615384,-8e8d-8e8d8e8e8e8e.m3u8.jpg.w960.jpg.h480.jpg.w480.jpg
2,beam20,40,40,0,1,-23.5928897857666,-0.589822244644165,0.43243243243243246,0.38461538461538464,-8e8d-8e8d8e8e8e8e.m3u8.mp4.m3u8.mp4.m3u8.
2,ancestral,40,40,0,1,-91.40713500976562,-2.285178375244141,0.0,0.9743589743589743,"-8ac9-fc2fa090ba7a.png (186.67 KB, 560x578, image.png)   Next was the face painting. I ordered two large"
2,topp90,40,40,0,1,-63.512428283691406,-1.5878107070922851,0.02702702702702703,0.9230769230769231,-b0f2d473e269.mp4.torrent.coffee Good quality but poor compression. Expects 4kbps when downloaded. hhgcdn.torrent.
2,temp07,40,40,0,1,-61.71349334716797,-1.5428373336791992,0.0,0.9487179487179487,-a879-b9f6795cde9a.m3u8.key.bin.ac3.key.pem.signed.x509.cacert
3,greedy,40,40,0,1,-26.45018768310547,-0.6612546920776368,0.2702702702702703,0.5641025641025641,8a-a8a8a8a8a8a8.mp4.m3u8.mp4.m4a.torrent.org.au.torrent
3,beam5,40,40,0,1,-22.31709861755371,-0.5579274654388428,0.1891891891891892,0.717948717948718,8a-8a8a8a8a8a8a.mp4.m3u8.uploaded.net/file_link.php?file_id=8
3,beam20,40,40,0,1,-20.918432235717773,-0.5229608058929444,0.5675675675675675,0.3333333333333333,8a-8a8a8a8a8a8a.mp4.m3u8.mp4.m3u8.mp4.m3u8.
3,ancestral,40,40,0,1,-75.69766235351562,-1.8924415588378907,0.0,0.9743589743589743,"26-8a8a7c7a714a.jpg (136x138, 13.61 MiB) Viewed 2161 times http://farm4brain.blogspot.com/"
3,topp90,40,40,0,1,-62.95762634277344,-1.5739406585693358,0.0,0.9487179487179487,"af-8db1e7cfcbe. She liked to play sports with her friends. Her friends all invited her to play softball. She decided to come and play. Unfortunately, she"
3,temp07,40,40,0,1,-69.80619812011719,-1.7451549530029298,0.0,0.9743589743589743,8a-a8814c3bc7c. Ripped VMware Workstation SD card. Remi had to reinstall all of the drivers. He also had to install a new BIOS.
4,greedy,40,40,0,1,-28.466724395751953,-0.7116681098937988,0.40540540540540543,0.4358974358974359,ba-a8a8a8a8a8a8.m3u8.key.fla.a.flac.a.flac.a.flac.
4,beam5,40,40,0,1,-28.500732421875,-0.712518310546875,0.0,1.0,3a-9a5e-e1a13e5b8b2a.mp4.m3u8.uploaded.net/file_link.php?file
4,beam20,40,40,0,1,-22.464763641357422,-0.5616190910339356,0.6756756756756757,0.2564102564102564,4a-a8a8a8a8a8a8.m3u8.m3u8.m3u8.m3u8.m3u8
4,ancestral,40,40,0,1,-73.0635986328125,-1.8265899658203124,0.08108108108108109,0.8205128205128205,"68-b6e2dbbdea6a.png (148.3 KB, 500x500, 500:500, 500:500, C6.png) Yea,"
4,topp90,40,40,0,1,-103.80068969726562,-2.5950172424316404,0.0,1.0,07-a2f88a7fdca.jpg.wcd?D=0wCdQyGMxszgKJxmVl2XlJlZ
4,temp07,40,40,0,1,-73.61587524414062,-1.8403968811035156,0.0,1.0,8b-f8e3b8ddc1e0.m3u8.hml 2010-10-27T12:30:00.000Z  6b
5,greedy,40,40,0,1,-23.97183609008789,-0.5992959022521973,0.8108108108108109,0.15384615384615385,8-8a8a9-8a8a9-8a8a9-8a8a9-8a8a9-8a8a9-8a
5,beam5,40,40,0,1,-24.836551666259766,-0.6209137916564942,0.5405405405405406,0.3076923076923077,8-b8a8-8a8a8a8a8a8a.m3u8.m3u8.m3u8.m3u8.
5,beam20,40,40,0,1,-19.190340042114258,-0.47975850105285645,0.5675675675675675,0.358974358974359,8-8ebe9e9e9ac.m3u8.m3u8.m3u8.m3u8.m3u8.m3u
5,ancestral,40,40,0,1,-78.84716796875,-1.97117919921875,0.08108108108108109,0.8717948717948718,"8-a07e9cedbe7a.m3u8.m3u8.key.log.trash.d  ntdll.dll called, but could not"
5,topp90,40,40,0,1,-64.64347076416016,-1.616086769104004,0.0,1.0,0-bb8f-e3fa9a1a0b9f.m3u8 An SVG image was automatically generated and uploaded to a server. The server displayed the image in
5,temp07,40,40,0,1,-39.450706481933594,-0.9862676620483398,0.10810810810810811,0.717948717948718,8-9d56-d8f9c9c3c9c3.m3u8.mp4v.webm.mpeg4v.webm.webm
6,greedy,40,40,0,1,-46.418487548828125,-1.1604621887207032,0.08108108108108109,0.717948717948718,"-8a8a9a8a8a8a.png (139.8 KB, 640x480, 640:480, aa.png) >>4679  I"
6,beam5,40,40,0,1,-31.757930755615234,-0.7939482688903808,0.1891891891891892,0.717948717948718,-8a7e-8a7e7e7e7e7e.png We had such a long day at work that we didn't have much time. We overslept
6,beam20,40,40,0,1,-24.447769165039062,-0.6111942291259765,0.16216216216216217,0.6923076923076923,-8a8e-8a8e8a8a8a8a8.jpg?v=at&w=485&h=273&api=7db9fe
6,ancestral,40,40,0,1,-107.21259307861328,-2.680314826965332,0.0,1.0,-97d53a970bc0.jpg?va=15300&oh=da9f0c9a-d9e6-4dbf-bc15-8656
6,topp90,40,40,0,1,-56.28483581542969,-1.4071208953857421,0.0,0.9230769230769231,-a0ccd87a0a83.png It's a Saturday afternoon. Tyler is driving to work. He gets stuck in a long line of cars. He starts to worry. Tyler
6,temp07,40,40,0,1,-55.54438781738281,-1.3886096954345704,0.0,0.9743589743589743,"-a6c8b8c1d078.png (139.8 KB, 300x300, image.png)   This was a challenge for me. I had to"
7,greedy,40,40,0,1,-42.3167610168457,-1.0579190254211426,0.16216216216216217,0.6923076923076923,"b8d-a8d8d8d8d8d8.png (47.8 KB, 500x500, 500:500, ae.png)   I"
7,beam5,40,40,0,1,-39.919830322265625,-0.9979957580566406,0.16216216216216217,0.7692307692307693,e8d-9a9d-2a8a8a8a8a8a.mp4.m3u8.uploaded.net/file_listing.
7,beam20,40,40,0,1,-30.588470458984375,-0.7647117614746094,0.02702702702702703,0.7692307692307693,e8d-9a9d-4e8d9a9a9a8.mp4.m3u8.uploaded.net/file_link.php?
7,ancestral,40,40,0,1,-76.78523254394531,-1.9196308135986329,0.0,0.9487179487179487,b5e-70e2ec969d6. She played the guitar and sang. She was invited to a talent show. She did not turn up for the audition. The agency said they
7,topp90,40,40,0,1,-75.76988220214844,-1.894247055053711,0.0,0.9743589743589743,"d3a-906a99eaa7a.png (142x142, 15.9 MB)  ------------------------------------------------------  Oct 29th, 2015 7:14 am"
7,temp07,40,40,0,1,-54.8381233215332,-1.37095308303833,0.0,1.0,b9e-95f8e7a1aae4.js (The file was not found.) It might be because you have an older browser. Try updating to a newer version.
8,greedy,40,40,0,1,-36.089271545410156,-0.9022317886352539,0.21621621621621623,0.48717948717948717,8d-a8d8a8a8d8d8.m3u8.key.fla.a.flac.a.flac.a.flac
8,beam5,40,40,0,1,-25.508983612060547,-0.6377245903015136,0.5675675675675675,0.358974358974359,8d-8a8a8a8a8a8a.mp4.m3u8.mp4.m3u8.mp4.m3u8.
8,beam20,40,40,0,1,-23.641216278076172,-0.5910304069519043,0.4594594594594595,0.41025641025641024,8d-8a8a8a8a8a8a.m3u8.m4a.mp4.m3u8.m4a.mp4.
8,ancestral,40,40,0,1,-111.28134155273438,-2.7820335388183595,0.0,1.0,49-bf23f8f81b44.m3u8 or download the mp3 directly. 37:52  Hooked on a Bike 1175059336-e0d
8,topp90,40,40,0,1,-69.7242202758789,-1.7431055068969727,0.21621621621621623,0.7435897435897436,"91-8c9f-f04dd0f7b3f4.jpg (93 KB, 1080x720, f04dd0f7b3f4.jpg)"
8,temp07,40,40,0,1,-67.34368896484375,-1.6835922241210937,0.0,0.9743589743589743,0d-bf38a8f1f934.sh eMail from Dan to Justin. Dan asked Justin to prom. Justin declined. Dan was very disappointed. He decided to go to
9,greedy,40,40,0,1,-39.13224792480469,-0.9783061981201172,0.10810810810810811,0.7435897435897436,"a8d8a8a8a8a8.png (61.8 KB, 590x400, 590:400, aa8547e91-b953-"
9,beam5,40,40,0,1,-23.409198760986328,-0.5852299690246582,0.02702702702702703,0.8974358974358975,9aacdcfd07a.mp4.m3u8.uploaded.net/file_link.php?file_id=8547e91.mp4.
9,beam20,40,40,0,1,-17.75757598876953,-0.4439393997192383,0.43243243243243246,0.48717948717948717,b0daa8547e91.m3u8.key.fla.a8547e91.key.fla.a8547e91.key.fla
9,ancestral,40,40,0,1,-78.4842758178711,-1.9621068954467773,0.0,0.8974358974358975,bef0a95cf4f8.ico (PUP.Optional.SmartDisk.A) -> Disk is Clean. Reinstall SD. Reinstall Samsung Drivers. Reinstall Google Ad
9,topp90,40,40,0,1,-70.90530395507812,-1.7726325988769531,0.0,0.9230769230769231,a4fa1ece7c86. i had some dents in my tooth. I was worried they would get infected. However they did not get infected. So i had no fears at
9,temp07,40,40,0,1,-74.85008239746094,-1.8712520599365234,0.0,0.8717948717948718,"a5eeefbcf23e.jpg (464.9 KB, 1380x836, 1380:836, d8cddf1b8.jpg) >>"
10,greedy,40,40,0,1,-32.11565399169922,-0.8028913497924804,0.1891891891891892,0.6923076923076923,"-8a8a8a8a8a8a.png (139.8 KB, 640x480, 640:480, image.png) >># Yes, I have a"
10,beam5,40,40,0,1,-28.901884078979492,-0.7225471019744873,0.0,1.0,"-8ebea90a7a8.png We sent the image to a few of our friends. They all loved it! They told us they would send us more. Unfortunately, we"
10,beam20,40,40,0,1,-27.00754165649414,-0.6751885414123535,0.0,0.9743589743589743,-9ebeaabfbb7a.png We sent the image to a few of our friends. They liked it a lot. They asked us to send them the same image. We
10,ancestral,40,40,0,1,-65.07778930664062,-1.6269447326660156,0.16216216216216217,0.7948717948717948,-81705a2d6e2.html.m3u8.txt.newwindow.open(null).hang session.quit.m3u8.txt.new
10,topp90,40,40,0,1,-78.43891906738281,-1.9609729766845703,0.0,1.0,-acd8cb7a5b9.jpg.wmp.htm?dl=0&id=9790594702472.eOoCvQAAAB
10,temp07,40,40,0,1,-46.34132766723633,-1.1585331916809083,0.43243243243243246,0.5384615384615384,-9c9e-5cafb8c1aa6a.tmp.ext2.tmp.ext2.tmp.ext2.tmp.ext2.tmp.ext
11,greedy,40,40,0,1,-38.79290008544922,-0.9698225021362304,0.05405405405405406,0.7692307692307693,"-9a8a7a8a8a8a.png (139.8 KB, 640x480, 640:480, teddybear.png) >>79072 "
11,beam5,40,40,0,1,-34.66206359863281,-0.8665515899658203,0.02702702702702703,0.8974358974358975,"-9a7b9e9a7b8a.png (139.8 KB, 640x480, image.png)   http://www.mediafire.com/?"
11,beam20,40,40,0,1,-27.112091064453125,-0.6778022766113281,0.10810810810810811,0.7948717948717948,-9a5a0a7a7a7a. Mined by AntPool usa1% Mined by AntPool bj5 u=https://cpr.sm/
11,ancestral,40,40,0,1,-89.51531982421875,-2.2378829956054687,0.0,0.9743589743589743,-6cbf6c983a7. MTS was still having trouble getting a signal. They had a bad old dial-up connection. Mikey took a shot of tequila to
11,topp90,40,40,0,1,-60.08793640136719,-1.5021984100341796,0.0,0.9743589743589743,-89e4fdfa6aa.png (PUBG version) https://dl.dropboxusercontent.com/u/92767792/PNG/pbg.png
11,temp07,40,40,0,1,-54.447784423828125,-1.3611946105957031,0.02702702702702703,0.8717948717948718,"-a9ce92372a84.png (155.19 KB, 1280x720, 1280x720.PNG) >>79071  >>79072  "
12,greedy,40,40,0,1,-32.589111328125,-0.814727783203125,0.1891891891891892,0.7435897435897436,8a8a8a8a8a8a.mp4.m3u8.uploaded.net/file_store_id_1a.zip.html.c
12,beam5,40,40,0,1,-29.584470748901367,-0.7396117687225342,0.1891891891891892,0.717948717948718,a8a8a8a8a8a8.mp4.m3u8.uploaded.net/file_listing.php?file_id=14902.
12,beam20,40,40,0,1,-33.350738525390625,-0.8337684631347656,0.02702702702702703,0.7948717948717948,"bfc9dcfdcfd.png (139.8 KB, 1280x720, image.png) >>14902  >>14903  >>14904  >>"
12,ancestral,40,40,0,1,-110.45974731445312,-2.761493682861328,0.0,1.0,917a8f3d1292.png Custom made flag. Many colors. Hosted by Mozilla. http://www.theflagpage.com/custom-made-flag/ Own
12,topp90,40,40,0,1,-116.51171875,-2.91279296875,0.0,1.0,be6f3ab5cb9.txz' - tx hash = bc4d5ce7f2faee8cb3cee0fc8bf8a07.rb
12,temp07,40,40,0,1,-56.244998931884766,-1.406124973297119,0.0,0.9487179487179487,"b979dcf4e6b.png (139.1 KB, 1290x1490, image.png) >>14902  I think she's beautiful I think she"
13,greedy,40,40,0,1,-30.872217178344727,-0.7718054294586182,0.1891891891891892,0.7435897435897436,"-a8d8-8a8a8a8a8a8a.mp4 of video, size 480x270, uploaded to YouTube on July 11, 2015. The video"
13,beam5,40,40,0,1,-33.087127685546875,-0.8271781921386718,0.13513513513513514,0.7948717948717948,-bfc9-e8a8a8a8a8a.mp4.m3u8.uploaded.net/file_link.php?file_id=
13,beam20,40,40,0,1,-17.767921447753906,-0.4441980361938477,0.8378378378378378,0.10256410256410256,-8a8a-8a8a8a8a8a8a-8a8a8a8a8a8a-8a8a8a8a
13,ancestral,40,40,0,1,-104.95787048339844,-2.623946762084961,0.0,1.0,"-85fb-9bfeaafb157c.jpg (155 KB, 720x480, mp4t.mp4.)   Photo got lost while trying to upload. "
13,topp90,40,40,0,1,-67.2161865234375,-1.6804046630859375,0.0,0.8974358974358975,"-84d4-8acd72be07a.png (266.67 KB, 792x480, 792:480, mojave-robot.png) >>"
13,temp07,40,40,0,1,-54.99070739746094,-1.3747676849365233,0.0,1.0,"-aac2-71b5d7a72a8a.mp4 of video, size 480x270, uploaded to YouTube on July 11, 2017. (https://www."
14,greedy,40,40,0,1,-53.318634033203125,-1.3329658508300781,0.02702702702702703,0.8205128205128205,"-b8d8-d8d9e9a8a8b7.png (139.8 KB, 1280x720, 1280x720.png) >>65657 "
14,beam5,40,40,0,1,-31.847309112548828,-0.7961827278137207,0.4864864864864865,0.38461538461538464,-b8a8-d8a8a8a8a8a8.mp4.m3u8.mp4.m3u8.mp4.m3
14,beam20,40,40,0,1,-29.006872177124023,-0.7251718044281006,0.4864864864864865,0.4358974358974359,-b9e8-8a8a8a8a8a8a.mp4.torrent.html.torrent.html.torrent.html.torrent.
14,ancestral,40,40,0,1,-74.30368041992188,-1.8575920104980468,0.0,1.0,"-8e59-d2c1ccdfd78. switch to USB keyboard and type in ""cd"" followed by ""keyboard"". You should now see a key on the computer."
14,topp90,40,40,0,1,-79.212158203125,-1.980303955078125,0.0,1.0,-be2b-ee1e8b1a5f8f.mp3 Download  Play TESTSUIT AGAINST THE WATER Here is a game where you play
14,temp07,40,40,0,1,-74.08049774169922,-1.8520124435424805,0.0,0.9487179487179487,-b9e7-8145a1f8a44.jpg.wmp.WEB-DL-X02.WEB.7Z.eP.fR.
15,greedy,40,40,0,1,-40.02033996582031,-1.0005084991455078,0.16216216216216217,0.717948717948718,"c-a8d8b8a8a8a8.mp4 of video, yep. It's a little slow, but it's okay. It's a little slow,"
15,beam5,40,40,0,1,-25.10735321044922,-0.6276838302612304,0.5135135135135135,0.38461538461538464,c-bfc9a8a8a8a.m3u8.m4a.m3u8.m4a.m3u8.m4a.
15,beam20,40,40,0,1,-29.42312240600586,-0.7355780601501465,0.0,1.0,"7-bfc9a9e7be7.mp4 of video, was not able to play. This was because it did not have the latest version of the video player. I had"
15,ancestral,40,40,0,1,-107.63764953613281,-2.6909412384033202,0.0,0.9743589743589743,c-ba73aac9154.jpg?v=1524905776.jpg (151 x 211 px) Unix ninja compile time linker error. No externs were used
15,topp90,40,40,0,1,-61.23277282714844,-1.5308193206787108,0.0,0.9743589743589743,c-9fbbf1af907a.m3u8 A large zip file was uploaded to the internet. It was in ZIP format. It contained millions of documents. The zip
15,temp07,40,40,0,1,-54.21217346191406,-1.3553043365478517,0.0,0.9230769230769231,"7-bfc8a8c96ee.png (82.86 KB, 640x480, 640:480, 16.07.2015.png) >>791  Thank"
16,greedy,40,40,0,1,-39.69132995605469,-0.9922832489013672,0.08108108108108109,0.8461538461538461,-b8d8a8a8a8a.mp4.m3u8.uploaded.net/file_store_id_1a.zip.html.c
16,beam5,40,40,0,1,-33.91392135620117,-0.8478480339050293,0.1891891891891892,0.7435897435897436,-8a8a8a8a8a8a.mp4.m3u8.uploaded.net/file_link.php?file_id=2224.
16,beam20,40,40,0,1,-27.954345703125,-0.698858642578125,0.5675675675675675,0.358974358974359,-8a8a8a8a8a8a.mp4.m3u8.key.mp4.m3u8.key.mp4.m3u
16,ancestral,40,40,0,1,-96.11247253417969,-2.402811813354492,0.0,0.8974358974358975,"-81ea27eff86.png (60.75 KB, 592x623, 592:623, Judas.png) >>101039  i cant get over the"
16,topp90,40,40,0,1,-59.91366958618164,-1.497841739654541,0.02702702702702703,0.8974358974358975,"-be077a5d0fd.jpg (37.7 KB, 500x500, 500x500.jpg) It was a lovely day. Kate was going for a run."
16,temp07,40,40,0,1,-63.4066162109375,-1.5851654052734374,0.0,0.8974358974358975,"-a7e1ea859d37.png (266.87 KB, 1390x879, 1390:879.png) >>2172  That was my"
17,greedy,40,40,0,1,-37.636444091796875,-0.9409111022949219,0.16216216216216217,0.7435897435897436,"a8a8a8a8a8a.mp4 of video, yummy! It was a party and they had cake. Everyone raved about the cake. It was the best"
17,beam5,40,40,0,1,-38.89634704589844,-0.972408676147461,0.16216216216216217,0.7435897435897436,bfc8-d8a8a8a8a8a8.mp4.m3u8.uploaded.net/file_link.php?file_id=
17,beam20,40,40,0,1,-25.889659881591797,-0.6472414970397949,0.5675675675675675,0.358974358974359,b8d9e9e9e9e.m3u8.mp4.m3u8.mp4.m3u8.mp4.m3u8
17,ancestral,40,40,0,1,-77.98536682128906,-1.9496341705322267,0.0,0.9743589743589743,84b9-4435a8fef97a. MTS expects to receive a bill for $2690.00. They do not know what to do with the money. They decide
17,topp90,40,40,0,1,-72.94436645507812,-1.8236091613769532,0.0,1.0,a3dfb9e1aa8b.jpg?v=1508595597 2017-10-21 22:11:31 This image is of an old house. It has
17,temp07,40,40,0,1,-59.2613410949707,-1.4815335273742676,0.0,0.8974358974358975,9aad-2aadc6c8b2eb. Mvp got a gold medal in the Olympics. He was so proud. He signed up for the next Olympics. He went
18,greedy,40,40,0,1,-39.17477035522461,-0.9793692588806152,0.1891891891891892,0.6923076923076923,"-b8a8a8a8a8a8.jpg (139.8 KB, 640x480, 640x480.jpg)   This is the best I could do"
18,beam5,40,40,0,1,-28.25385284423828,-0.7063463211059571,0.4864864864864865,0.4358974358974359,-b8e8a8a8a8a8.jpg.wtv.mtv_link.mtv_link.mtv_link.mtv_link.m
18,beam20,40,40,0,1,-23.86102294921875,-0.5965255737304688,0.4594594594594595,0.46153846153846156,-bfc9a8a8a8a.sh sha256sum f2ad48dabfc9a8a8a8a8a8a8a8a
18,ancestral,40,40,0,1,-80.0509262084961,-2.0012731552124023,0.0,0.9487179487179487,-bb22e801b07. I didn't want to miss out on school for the summer. I studied hard during the school year. I ended up leaving home with a good college education.
18,topp90,40,40,0,1,-48.421443939208984,-1.2105360984802247,0.0,1.0,-b6e4c9fdbf0a.jpg.wmp This is a private video of a woman having an orgasm. It was shot by her boyfriend as she was about to
18,temp07,40,40,0,1,-53.866859436035156,-1.3466714859008788,0.0,0.9743589743589743,"-a9da1a9d829a.png (640x480, 16.5 MB) | http://img.ponibooru.org/images/cfce"
19,greedy,40,40,0,1,-36.13127136230469,-0.9032817840576172,0.21621621621621623,0.5897435897435898,"-a9ba-a8a8a8a8a8a8.mp4 of video, name of the video, location of the video, date and time of the video."
19,beam5,40,40,0,1,-28.26531219482422,-0.7066328048706054,0.32432432432432434,0.5384615384615384,-bfc9-8a8a8a8a8a8a.sh sha256sum b8d94840bfc98a8a8a8a
19,beam20,40,40,0,1,-14.24313735961914,-0.3560784339904785,0.5675675675675675,0.41025641025641024,-babysitter.uflorida.net.arizona.net.arizona.net.arizona.net.arizona.net.arizona
19,ancestral,40,40,0,1,-130.48779296875,-3.26219482421875,0.0,0.9743589743589743,-bcdb-8cec931a64da.exe7bc7a6d1-8ddc-4bcf-96be-a47ac01beaab
19,topp90,40,40,0,1,-71.80462646484375,-1.7951156616210937,0.0,1.0,"-9cea-e78bb8a4dbbe.js (40.6 KB, Downloads: 3) Downloading http://www.bluetooth.com/files/48"
19,temp07,40,40,0,1,-51.87675857543945,-1.2969189643859864,0.08108108108108109,0.6923076923076923,-a9eb-dcf6e4b6d07.tmp.tar.gz.tmp.tar.xz.tmp.zip.tmp.7z.7z.
20,greedy,40,40,0,1,-34.401893615722656,-0.8600473403930664,0.1891891891891892,0.7435897435897436,"a8a8a8a8a8a8.png (31.8 KB, 300x300, image.png)   I uploaded this to my computer. It was a"
20,beam5,40,40,0,1,-21.869853973388672,-0.5467463493347168,0.5945945945945946,0.3333333333333333,a8a8a8a8a8a8.jpg.wtv.mtv_link.mtv_link.mtv_link.mtv_link.mtv
20,beam20,40,40,0,1,-21.869853973388672,-0.5467463493347168,0.5945945945945946,0.3333333333333333,a8a8a8a8a8a8.jpg.wtv.mtv_link.mtv_link.mtv_link.mtv_link.mtv
20,ancestral,40,40,0,1,-90.43252563476562,-2.2608131408691405,0.0,1.0,a819e882b2d0.cloudfront.net. cfo cjpg udgif ijpeg RANDOM.MOVIE.WEB.PACKAGE.X
20,topp90,40,40,0,1,-60.34221267700195,-1.5085553169250487,0.0,0.9743589743589743,"b8dc9c7aeb8.png We sent the image to Facebook. We wanted to let everyone know what a great snowman we made! Within minutes, the image had been shared"
20,temp07,40,40,0,1,-67.16954803466797,-1.6792387008666991,0.0,1.0,"b8c7eefd6ae.png (130x125, 13.8 megapixels) The cub scout troop was on a field trip. They were learning about the world"
21,greedy,40,40,0,1,-25.356407165527344,-0.6339101791381836,0.2972972972972973,0.5384615384615384,a8d-8a8a8a8a8a8a.mp4.m3u8.h264.mp4.aac1.h264.mp4
21,beam5,40,40,0,1,-22.910409927368164,-0.5727602481842041,0.1891891891891892,0.717948717948718,a8d-8a8a8a8a8a8a.mp4.m3u8.uploaded.net/file_link.php?file_id=
21,beam20,40,40,0,1,-22.800392150878906,-0.5700098037719726,0.1891891891891892,0.7435897435897436,a8d-8a8a8a8a8a8a.mp4.m3u8.uploaded.net/file_download.php?dl=0 This
21,ancestral,40,40,0,1,-81.23158264160156,-2.0307895660400392,0.0,1.0,"f3a-9c73-dc140a493ec.mp4 of video, so you can see the whole thing. Download the mp4 from this post. Place the video file in"
21,topp90,40,40,0,1,-77.69073486328125,-1.9422683715820312,0.02702702702702703,0.9230769230769231,"ee4-bea8-b7bab9e7973a.png (156x156, 15.5 Mb) [ Download Original ] | [ View Original ] | [ Forum"
21,temp07,40,40,0,1,-68.01234436035156,-1.700308609008789,0.0,0.9487179487179487,"a04-8f53-3a5c9f9dd1d3.jpg.w960.jpg (960x720, 16:9). JPG.wii."
22,greedy,40,40,0,1,-35.70195770263672,-0.892548942565918,0.1891891891891892,0.6666666666666666,"-b8a8-a8a8a8a8a8a8.jpg (139.8 KB, 640x480, 640:480, aef918-ac"
22,beam5,40,40,0,1,-33.94095230102539,-0.8485238075256347,0.13513513513513514,0.8205128205128205,-b8a8a8a8a8a.mp4.m3u8.uploaded.net/file_link.php?dl=0 This is a video of
22,beam20,40,40,0,1,-14.493215560913086,-0.36233038902282716,0.0,0.9743589743589743,-aebd.jpg?v=at&w=485&h=273&api=7db9fe61-7414-47b5-a183-e9239
22,ancestral,40,40,0,1,-98.01860046386719,-2.4504650115966795,0.0,1.0,"-affec edge. Previously, this edge did not exist. A new wall rose up from the area. This wall had a big opening in the middle. David went around this wall and climbed higher"
22,topp90,40,40,0,1,-60.407196044921875,-1.5101799011230468,0.0,0.9743589743589743,"-a8d5a95b2a2d.mp4.m3u8.m4a Via a blog post, I was able to get a response from the person."
22,temp07,40,40,0,1,-42.03102111816406,-1.0507755279541016,0.4864864864864865,0.48717948717948717,-9cba-fbbbbeaacdc8.ggpht.net.ggpht.net.ggpht.net.ggpht.net.ggph
23,greedy,40,40,0,1,-44.49980545043945,-1.1124951362609863,0.0,0.8974358974358975,"-a8c8dde8a8a8.png (217.8 KB, 500x500, a_poster.png)   I uploaded the image to my website"
23,beam5,40,40,0,1,-19.215219497680664,-0.4803804874420166,0.08108108108108109,0.8461538461538461,-8c8016cd1e045.mp4.m3u8.uploaded.net/file_listing.php?file_id=8016cd1e045
23,beam20,40,40,0,1,-18.610763549804688,-0.4652690887451172,0.08108108108108109,0.8461538461538461,-b8c8016cd1e045.mp4.m3u8.uploaded.net/file_link.php?file_id=8016cd1e045
23,ancestral,40,40,0,1,-62.13216781616211,-1.5533041954040527,0.08108108108108109,0.7948717948717948,"-a1fdd89f05e2.png (452.5 KB, 1390x1920, 1390:1920, 1390:1920.png) >>78562  "
23,topp90,40,40,0,1,-64.78321838378906,-1.6195804595947265,0.16216216216216217,0.7948717948717948,-bc71d8d81cc.jpg.wtv.itc.edu.tw/film/2015/films/10.avi.wtv.itc.edu.
